record_id,record_type,used_for,actual_model_input,model_language_conditions,availability_status,language_code,dataset_code,language_name,language_family,script,source_term_en,localized_term,concept_name_en,concept_category,concept_category_name,axis_id,axis_category,axis_endpoint,axis_polarity,axis_endpoint_1_en,axis_endpoint_1_localized,axis_endpoint_2_en,axis_endpoint_2_localized,source_citation_keys,source_titles,source_years,source_urls,translation_nllb_code,back_translated_en,back_similarity,comet_kiwi_score,qe_tier,needs_manual_review,duplicate_translation,origin_files
concept:en:0001,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,individualism,individualism,individualism,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2713,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,castle,castle,castle,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2714,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,clients,clients,clients,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2715,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,compare,compare,compare,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2716,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,contained,contained,contained,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2717,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,cooking,cooking,cooking,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2718,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,covering,covering,covering,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2719,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,curious,curious,curious,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2720,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,directors,directors,directors,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2721,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,discovery,discovery,discovery,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2722,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,discussed,discussed,discussed,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2723,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,duke,duke,duke,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2724,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,egypt,egypt,egypt,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2725,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,encourage,encourage,encourage,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2726,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,enforcement,enforcement,enforcement,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2727,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,featuring,featuring,featuring,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2728,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,finals,finals,finals,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2729,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,flash,flash,flash,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2730,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,formula,formula,formula,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2731,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,fort,fort,fort,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2732,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,governments,governments,governments,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2733,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,gray,gray,gray,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2734,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,gross,gross,gross,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2735,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,horses,horses,horses,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2736,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,hungry,hungry,hungry,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2737,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,informed,informed,informed,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2738,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,innocent,innocent,innocent,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2739,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,jeff,jeff,jeff,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2740,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,losses,losses,losses,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2741,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,luke,luke,luke,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2742,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,mac,mac,mac,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2743,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,math,math,math,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2744,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,minds,minds,minds,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2745,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,mistakes,mistakes,mistakes,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2746,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,mystery,mystery,mystery,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2747,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,networks,networks,networks,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2748,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,olympics,olympics,olympics,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2749,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,palace,palace,palace,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2750,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,passes,passes,passes,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2751,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,penalty,penalty,penalty,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2752,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,pet,pet,pet,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2753,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,phones,phones,phones,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2754,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,photography,photography,photography,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2755,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,producing,producing,producing,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2756,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,protest,protest,protest,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2757,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,publication,publication,publication,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2758,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,rating,rating,rating,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2759,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,refer,refer,refer,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2760,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,respectively,respectively,respectively,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2761,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,rome,rome,rome,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2762,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,scheduled,scheduled,scheduled,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2763,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,select,select,select,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2764,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,silent,silent,silent,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2765,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,spoken,spoken,spoken,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2766,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,successfully,successfully,successfully,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2767,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,suffer,suffer,suffer,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2768,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,tracks,tracks,tracks,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2769,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,trail,trail,trail,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2770,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,unusual,unusual,unusual,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2771,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,waters,waters,waters,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2772,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,woods,woods,woods,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2773,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,arrival,arrival,arrival,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2774,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,asks,asks,asks,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2775,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,assault,assault,assault,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2776,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,awareness,awareness,awareness,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2777,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,badly,badly,badly,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2778,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,bath,bath,bath,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2779,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,captured,captured,captured,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2780,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,chase,chase,chase,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2781,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,components,components,components,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2782,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,concrete,concrete,concrete,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2783,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,dave,dave,dave,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2784,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,deeply,deeply,deeply,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2785,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,expectations,expectations,expectations,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2786,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,explanation,explanation,explanation,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2787,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,exposure,exposure,exposure,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2788,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,featured,featured,featured,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2789,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,fiction,fiction,fiction,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2790,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,guarantee,guarantee,guarantee,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2791,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,happiness,happiness,happiness,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
alignment_anchor:en:2792,alignment_anchor,fit_representation_alignment,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,harris,harris,harris,,,,,,,,,,,,,,,,,,,,,,data/probes/probe_sets.json
